epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
107,0.6942,0.6859,"[ 1.52875389  4.71090046  1.13997846  0.69852515  0.31954417 -0.48029365
  0.61939308  1.62805248  1.60043639  0.97970574  3.0878525   4.11352491]",0.0958
108,0.6935,0.6961,"[ 1.51161399  4.72866931  1.15583004  0.701899    0.33128231 -0.48997009
  0.63746464  1.657696    1.5981726   0.92998142  3.10093091  4.11749822]",0.103
109,0.6936,0.6807,"[ 1.48597872  4.72570099  1.1543866   0.68809531  0.32533813 -0.48363803
  0.64143321  1.68811419  1.58235472  0.88029114  3.11464298  4.11006094]",0.1184
110,0.6939,0.7063,"[ 1.45211715  4.71203615  1.16047311  0.67303862  0.33060622 -0.48501464
  0.65941036  1.72445667  1.5804465   0.83070433  3.09814032  4.1186613 ]",0.1323
111,0.6933,0.6825,"[ 1.45264984  4.677198    1.15063578  0.65606535  0.32078427 -0.47280794
  0.67694187  1.71020071  1.57710091  0.78183009  3.06540441  4.12255669]",0.146
112,0.6932,0.6826,"[ 1.43986816  4.64154641  1.14340613  0.64613621  0.31351303 -0.46320034
  0.69133396  1.67835907  1.59259952  0.81605924  3.01603217  4.1365734 ]",0.1387
113,0.6934,0.6916,"[ 1.4440196   4.60604434  1.12858388  0.63966975  0.30196871 -0.44991367
  0.70886206  1.62912354  1.61629079  0.86539982  2.96661019  4.14497187]",0.1361
114,0.6935,0.6925,"[ 1.46907939  4.59619033  1.12533466  0.65334751  0.30088925 -0.4505998
  0.7249411   1.57996822  1.6461331   0.91470029  2.91736844  4.1567795 ]",0.1343
115,0.6933,0.6989,"[ 1.51123621  4.5781452   1.10363195  0.67214301  0.29033741 -0.43328852
  0.72715459  1.53468214  1.67653859  0.94129439  2.87512509  4.14610372]",0.1392
116,0.694,0.6903,"[ 1.55785492  4.58700759  1.10701467  0.71078027  0.30059378 -0.43933003
  0.74751074  1.52820399  1.70032859  0.89246867  2.85153658  4.15450866]",0.1358
117,0.6937,0.7008,"[ 1.60303659  4.57296275  1.09327291  0.73235283  0.30229467 -0.42818554
  0.75184649  1.51277313  1.70500685  0.84318097  2.85985222  4.15415616]",0.1443
118,0.6934,0.6898,"[ 1.62692737  4.58035016  1.10115661  0.75212669  0.31620336 -0.43798793
  0.76115683  1.52466075  1.71641652  0.79397648  2.8628128   4.16470386]",0.1523
119,0.6934,0.6803,"[ 1.65724332  4.56432195  1.07919091  0.74432138  0.30435095 -0.41971552
  0.73803164  1.51473533  1.69167967  0.74494532  2.88632781  4.14417359]",0.1635
120,0.6933,0.6886,"[ 1.65722211  4.58035392  1.09296246  0.7621987   0.32227786 -0.43370663
  0.74960876  1.53680928  1.70121087  0.69637221  2.88741755  4.15530542]",0.1792
121,0.6937,0.6934,"[ 1.65031453  4.58721328  1.08855243  0.76550301  0.32999102 -0.43147899
  0.72621854  1.56751192  1.67774947  0.6581146   2.91359437  4.13488739]",0.1855
122,0.6932,0.6788,"[ 1.64379806  4.58012026  1.07714775  0.74853328  0.32048189 -0.41907957
  0.69495682  1.58435268  1.64772833  0.70455277  2.94297206  4.10751334]",0.1556
123,0.6932,0.6996,"[ 1.6041106   4.59946913  1.08735534  0.75334659  0.33071883 -0.4292731
  0.69077333  1.6295467   1.64795066  0.75333434  2.95452057  4.10790035]",0.1311
124,0.6937,0.7076,"[ 1.57153536  4.62255382  1.10577369  0.74474532  0.34672835 -0.44344853
  0.66252446  1.66136818  1.63082338  0.80263712  2.99306874  4.09242486]",0.1087
125,0.6933,0.6826,"[ 1.55388184  4.63024739  1.10583511  0.73140527  0.34642276 -0.44344367
  0.62950888  1.70667854  1.62010777  0.85210487  3.02259769  4.08312408]",0.0905
126,0.6933,0.6854,"[ 1.55695277  4.63047136  1.10791997  0.7349925   0.34780257 -0.44789172
  0.60742525  1.75467914  1.62576146  0.90164427  3.03568571  4.08720119]",0.0756
127,0.6932,0.6899,"[ 1.59022439  4.62527216  1.10179356  0.73611995  0.34778697 -0.44620588
  0.57386635  1.77236594  1.63156143  0.95126468  3.04131404  4.09374998]",0.0624
128,0.6931,0.6951,"[ 1.63767294  4.61386564  1.09207487  0.74237237  0.34985602 -0.44604678
  0.54438593  1.791975    1.64525941  1.00091201  3.04250468  4.10334652]",0.051
129,0.6933,0.6927,"[ 1.68615539  4.62778333  1.07173948  0.77563062  0.37849889 -0.46610937
  0.50392907  1.83628383  1.68516668  1.05058893  3.01997313  4.13310281]",0.0414
130,0.6932,0.6885,"[ 1.73492106  4.63304357  1.05566191  0.78804925  0.38751311 -0.46483042
  0.46594359  1.85863955  1.70674154  1.10027156  3.02506615  4.14227012]",0.0428
131,0.694,0.6948,"[ 1.78370592  4.63727593  1.02330852  0.80909902  0.39610309 -0.45896856
  0.42201379  1.88795755  1.73355803  1.14993641  3.03714906  4.1450883 ]",0.0512
132,0.6935,0.7024,"[ 1.8320398   4.65026534  1.00554354  0.8296665   0.4124524  -0.46249758
  0.3934145   1.9237137   1.7500744   1.19952751  3.04581928  4.15085092]",0.0719
133,0.6933,0.7017,"[ 1.86999474  4.64781789  1.0014088   0.84771595  0.42378752 -0.46906228
  0.38112487  1.94310114  1.75583005  1.24889872  3.05446499  4.16180526]",0.0935
134,0.6935,0.7,"[ 1.90208244  4.65653027  0.99379164  0.87135741  0.45149661 -0.47961968
  0.34657831  1.98735848  1.75756391  1.29801279  3.07305511  4.15705473]",0.1327
135,0.6934,0.6967,"[ 1.88228529  4.65682043  0.9864042   0.86797214  0.47954098 -0.49922553
  0.31098507  2.036013    1.73214438  1.34529112  3.12057878  4.1324639 ]",0.1722
136,0.6933,0.677,"[ 1.84059657  4.66167977  0.99855651  0.8639617   0.49136076 -0.51612936
  0.29800232  2.07248829  1.70720925  1.32814331  3.15930315  4.11232166]",0.1879
137,0.6934,0.7116,"[ 1.83436977  4.67976032  1.01400657  0.86430478  0.50471167 -0.52759335
  0.30781052  2.1011691   1.70991621  1.28406476  3.15824116  4.110632  ]",0.1951
138,0.6931,0.6903,"[ 1.81627407  4.68174436  1.01867991  0.84825721  0.49898849 -0.52636708
  0.30502598  2.10952486  1.69433218  1.24845284  3.17367037  4.10051057]",0.187
139,0.6929,0.6992,"[ 1.80485702  4.68454172  1.03443815  0.82665129  0.48798913 -0.52302571
  0.314445    2.11664399  1.67885284  1.19902003  3.19271879  4.1027157 ]",0.1739
140,0.6932,0.7005,"[ 1.81423223  4.66362276  1.03467496  0.7997405   0.46067249 -0.49932375
  0.32470249  2.09388651  1.6592336   1.14951733  3.20577776  4.10778748]",0.1397
141,0.6932,0.7004,"[ 1.84997842  4.65184359  1.05452482  0.79865774  0.44459827 -0.50437973
  0.35886726  2.07615139  1.67525691  1.09994054  3.17411479  4.13349026]",0.1123
142,0.6932,0.7001,"[ 1.84824793  4.62427668  1.04275903  0.78129708  0.424527   -0.48841243
  0.35749611  2.05145775  1.66675442  1.05058738  3.16042249  4.12697084]",0.0909
