epoch,loss_discriminator,loss_generator,params_generator,rel_entropy
131,0.6934,0.6856,"[2.21407556 5.75547312 0.23446509 1.30427921 1.38350826 1.77442503
 0.80320594 2.33725748 2.98008321 3.51608672 1.53547912 4.76707791]",0.0375
132,0.693,0.704,"[2.22975059 5.74739389 0.22741813 1.31871565 1.39957465 1.7915922
 0.8109611  2.32974014 2.97251902 3.56555342 1.51315312 4.77575901]",0.0446
133,0.6933,0.7008,"[2.25515279 5.72789678 0.20873571 1.34258202 1.42128962 1.81186089
 0.81898097 2.3216828  2.9645255  3.61329567 1.48792434 4.77527973]",0.0598
134,0.6932,0.704,"[2.29145583 5.74349494 0.21641413 1.36276009 1.40908989 1.79902197
 0.81135839 2.32634891 2.97091721 3.65068243 1.50193175 4.7319047 ]",0.0744
135,0.693,0.6937,"[2.30059346 5.74148633 0.23739402 1.36976805 1.40496538 1.77426566
 0.81763179 2.32008323 2.96303073 3.62978769 1.53826492 4.70766577]",0.073
136,0.6929,0.6811,"[2.26557885 5.73565753 0.27078437 1.3330886  1.39077652 1.73416202
 0.8415922  2.29609921 2.93700441 3.580349   1.58727167 4.69478632]",0.0585
137,0.6929,0.6897,"[2.24972887 5.76028058 0.31978598 1.30684267 1.34189784 1.68599695
 0.80983551 2.32195751 2.96340278 3.53092554 1.63673001 4.66739852]",0.0475
138,0.6932,0.6834,"[2.26650514 5.71111827 0.32931219 1.3098517  1.36981857 1.70199445
 0.83963622 2.28797308 2.93153124 3.48109733 1.68606284 4.70355164]",0.0458
139,0.693,0.6974,"[2.21914304 5.66215371 0.37864692 1.26033451 1.36433379 1.67104354
 0.82590544 2.28981608 2.93417287 3.43125949 1.73567409 4.72960958]",0.0423
140,0.6934,0.7068,"[2.1836577  5.61283781 0.42815215 1.21830238 1.36442145 1.62238971
 0.80998939 2.30157959 2.94298842 3.38147916 1.78525502 4.7668483 ]",0.0577
141,0.6929,0.7066,"[2.19458918 5.5639677  0.46020699 1.22117108 1.38501025 1.62522784
 0.79380201 2.3156802  2.95100826 3.34379869 1.82467949 4.78863578]",0.0623
142,0.6931,0.6889,"[2.20084882 5.51535585 0.41136679 1.23367249 1.41725078 1.67458527
 0.76390467 2.3455702  2.97900557 3.35744518 1.81182322 4.81055196]",0.0414
143,0.693,0.6952,"[2.25043996 5.51031903 0.3621687  1.28332032 1.46662265 1.72409675
 0.76756631 2.34325035 2.96945701 3.40592117 1.79531578 4.86033765]",0.0178
144,0.6932,0.686,"[2.30005904 5.53146821 0.32055567 1.33297487 1.5159094  1.77343137
 0.75129732 2.36012689 2.98186001 3.45502031 1.78710288 4.909992  ]",0.0225
